animals_code,name,sex,age,species_code,herd,capture_site,data_source,note,insert_timestamp,commonHerd,coreGYE,Fed
ELK_662,,"","",1,Jackson,Alkali,WGFD,"",2020-02-24 12:52:05,Jackson,YES,NO
ELK_663,,"","",1,Jackson,Alkali,WGFD,"",2020-02-24 12:52:05,Jackson,YES,NO
ELK_664,,"","",1,Jackson,Alkali,WGFD,"",2020-02-24 12:52:05,Jackson,YES,NO
ELK_665,,"","",1,Jackson,Alkali,WGFD,"",2020-02-24 12:52:05,Jackson,YES,NO
ELK_667,,"","",1,Jackson,Alkali,WGFD,"",2020-02-24 12:52:05,Jackson,YES,NO
ELK_668,,"","",1,Jackson,Alkali,WGFD,"",2020-02-24 12:52:05,Jackson,YES,NO
ELK_546,,"","",1,Jackson,Buffalo Valley,WGFD,"",2020-02-24 12:52:06,Jackson,YES,NO
ELK_551,,"","",1,Jackson,Buffalo Valley,WGFD,"",2020-02-24 12:52:06,Jackson,YES,NO
ELK_555,,"","",1,Jackson,Buffalo Valley,WGFD,"",2020-02-24 12:52:06,Jackson,YES,NO
ELK_557,,"","",1,Jackson,Buffalo Valley,WGFD,"",2020-02-24 12:52:06,Jackson,YES,NO
ELK_564,,"","",1,Jackson,Buffalo Valley,WGFD,"",2020-02-24 12:52:06,Jackson,YES,NO
ELK_565,,"","",1,Jackson,Buffalo Valley,WGFD,"",2020-02-24 12:52:06,Jackson,YES,NO
ELK_566,,"","",1,Jackson,Buffalo Valley,WGFD,"",2020-02-24 12:52:06,Jackson,YES,NO
ELK_568,,"","",1,Jackson,Buffalo Valley,WGFD,"",2020-02-24 12:52:06,Jackson,YES,NO
ELK_569,,"","",1,Jackson,Buffalo Valley,WGFD,"",2020-02-24 12:52:06,Jackson,YES,NO
ELK_570,,"","",1,Jackson,Buffalo Valley,WGFD,"",2020-02-24 12:52:06,Jackson,YES,NO
ELK_572,,"","",1,Jackson,Buffalo Valley,WGFD,"",2020-02-24 12:52:06,Jackson,YES,NO
ELK_573,,"","",1,Jackson,Buffalo Valley,WGFD,"",2020-02-24 12:52:06,Jackson,YES,NO
ELK_586,,"","",1,Jackson,Buffalo Valley,WGFD,"",2020-02-24 12:52:06,Jackson,YES,NO
ELK_594,,"","",1,Jackson,Buffalo Valley,WGFD,"",2020-02-24 12:52:06,Jackson,YES,NO
ELK_595,,"","",1,Jackson,Buffalo Valley,WGFD,"",2020-02-24 12:52:06,Jackson,YES,NO
ELK_1143,,"","",1,Jackson,Buffalo Valley,WGFD,"",2020-02-24 12:52:06,Jackson,YES,NO
ELK_1201,,"","",1,Jackson,Buffalo Valley,WGFD,"",2020-02-24 12:52:06,Jackson,YES,NO
ELK_993,,"","",1,Jackson,Fish Creek,WGFD,"",2020-02-24 12:52:05,Jackson,YES,NO
ELK_994,,"","",1,Jackson,Fish Creek,WGFD,"",2020-02-24 12:52:05,Jackson,YES,NO
ELK_995,,"","",1,Jackson,Fish Creek,WGFD,"",2020-02-24 12:52:05,Jackson,YES,NO
ELK_996,,"","",1,Jackson,Fish Creek,WGFD,"",2020-02-24 12:52:05,Jackson,YES,NO
ELK_997,,"","",1,Jackson,Fish Creek,WGFD,"",2020-02-24 12:52:05,Jackson,YES,NO
ELK_998,,"","",1,Jackson,Fish Creek,WGFD,"",2020-02-24 12:52:05,Jackson,YES,NO
ELK_999,,"","",1,Jackson,Fish Creek,WGFD,"",2020-02-24 12:52:05,Jackson,YES,NO
ELK_1087,,"","",1,Jackson,GTNP,WGFD,"",2020-02-24 12:52:05,Jackson,YES,NO
ELK_1161,,"","",1,Jackson,GTNP,WGFD,"",2020-02-24 12:52:05,Jackson,YES,NO
ELK_1162,,"","",1,Jackson,GTNP,WGFD,"",2020-02-24 12:52:05,Jackson,YES,NO
ELK_1163,,"","",1,Jackson,GTNP,WGFD,"",2020-02-24 12:52:05,Jackson,YES,NO
ELK_1164,,"","",1,Jackson,GTNP,WGFD,"",2020-02-24 12:52:05,Jackson,YES,NO
ELK_1165,,"","",1,Jackson,GTNP,WGFD,"",2020-02-24 12:52:05,Jackson,YES,NO
ELK_1166,,"","",1,Jackson,GTNP,WGFD,"",2020-02-24 12:52:05,Jackson,YES,NO
ELK_1167,,"","",1,Jackson,GTNP,WGFD,"",2020-02-24 12:52:05,Jackson,YES,NO
ELK_1168,,"","",1,Jackson,GTNP,WGFD,"",2020-02-24 12:52:05,Jackson,YES,NO
ELK_1169,,"","",1,Jackson,GTNP,WGFD,"",2020-02-24 12:52:05,Jackson,YES,NO
ELK_1170,,"","",1,Jackson,GTNP,WGFD,"",2020-02-24 12:52:05,Jackson,YES,NO
ELK_1171,,"","",1,Jackson,GTNP,WGFD,"",2020-02-24 12:52:05,Jackson,YES,NO
ELK_1172,,"","",1,Jackson,GTNP,WGFD,"",2020-02-24 12:52:05,Jackson,YES,NO
ELK_1173,,"","",1,Jackson,GTNP,WGFD,"",2020-02-24 12:52:05,Jackson,YES,NO
ELK_1174,,"","",1,Jackson,GTNP,WGFD,"",2020-02-24 12:52:05,Jackson,YES,NO
ELK_1175,,"","",1,Jackson,GTNP,WGFD,"",2020-02-24 12:52:05,Jackson,YES,NO
ELK_1176,,"","",1,Jackson,GTNP,WGFD,"",2020-02-24 12:52:05,Jackson,YES,NO
ELK_1177,,"","",1,Jackson,GTNP,WGFD,"",2020-02-24 12:52:05,Jackson,YES,NO
ELK_1178,,"","",1,Jackson,GTNP,WGFD,"",2020-02-24 12:52:05,Jackson,YES,NO
ELK_1179,,"","",1,Jackson,GTNP,WGFD,"",2020-02-24 12:52:05,Jackson,YES,NO
ELK_1181,,"","",1,Jackson,GTNP,WGFD,"",2020-02-24 12:52:05,Jackson,YES,NO
ELK_1182,,"","",1,Jackson,GTNP,WGFD,"",2020-02-24 12:52:05,Jackson,YES,NO
ELK_1183,,"","",1,Jackson,GTNP,WGFD,"",2020-02-24 12:52:05,Jackson,YES,NO
ELK_1184,,"","",1,Jackson,GTNP,WGFD,"",2020-02-24 12:52:05,Jackson,YES,NO
ELK_1185,,"","",1,Jackson,GTNP,WGFD,"",2020-02-24 12:52:05,Jackson,YES,NO
ELK_1186,,"","",1,Jackson,GTNP,WGFD,"",2020-02-24 12:52:05,Jackson,YES,NO
ELK_1187,,"","",1,Jackson,GTNP,WGFD,"",2020-02-24 12:52:05,Jackson,YES,NO
ELK_1188,,"","",1,Jackson,GTNP,WGFD,"",2020-02-24 12:52:05,Jackson,YES,NO
ELK_1189,,"","",1,Jackson,GTNP,WGFD,"",2020-02-24 12:52:05,Jackson,YES,NO
ELK_1190,,"","",1,Jackson,GTNP,WGFD,"",2020-02-24 12:52:05,Jackson,YES,NO
ELK_1191,,"","",1,Jackson,GTNP,WGFD,"",2020-02-24 12:52:05,Jackson,YES,NO
ELK_1192,,"","",1,Jackson,GTNP,WGFD,"",2020-02-24 12:52:05,Jackson,YES,NO
ELK_1193,,"","",1,Jackson,GTNP,WGFD,"",2020-02-24 12:52:05,Jackson,YES,NO
ELK_1194,,"","",1,Jackson,GTNP,WGFD,"",2020-02-24 12:52:05,Jackson,YES,NO
ELK_1195,,"","",1,Jackson,GTNP,WGFD,"",2020-02-24 12:52:05,Jackson,YES,NO
ELK_1196,,"","",1,Jackson,GTNP,WGFD,"",2020-02-24 12:52:05,Jackson,YES,NO
ELK_1197,,"","",1,Jackson,GTNP,WGFD,"",2020-02-24 12:52:05,Jackson,YES,NO
ELK_1198,,"","",1,Jackson,GTNP,WGFD,"",2020-02-24 12:52:05,Jackson,YES,NO
ELK_1199,,"","",1,Jackson,GTNP,WGFD,"",2020-02-24 12:52:05,Jackson,YES,NO
ELK_1200,,"","",1,Jackson,GTNP,WGFD,"",2020-02-24 12:52:05,Jackson,YES,NO
ELK_1002,,"","",1,Jackson,NER,WGFD,"",2020-02-24 12:52:07,Jackson,YES,NO
ELK_1011,,"","",1,Jackson,NER,WGFD,"",2020-02-24 12:52:07,Jackson,YES,NO
ELK_1271,,"","",1,Jackson,NER,WGFD,"",2020-02-24 12:52:07,Jackson,YES,NO
ELK_1092,,"","",1,Jackson,NER,WGFD,"",2020-02-24 12:52:07,Jackson,YES,NO
ELK_1093,,"","",1,Jackson,NER,WGFD,"",2020-02-24 12:52:07,Jackson,YES,NO
ELK_1094,,"","",1,Jackson,NER,WGFD,"",2020-02-24 12:52:07,Jackson,YES,NO
ELK_1095,,"","",1,Jackson,NER,WGFD,"",2020-02-24 12:52:07,Jackson,YES,NO
ELK_1096,,"","",1,Jackson,NER,WGFD,"",2020-02-24 12:52:07,Jackson,YES,NO
ELK_1097,,"","",1,Jackson,NER,WGFD,"",2020-02-24 12:52:07,Jackson,YES,NO
ELK_1098,,"","",1,Jackson,NER,WGFD,"",2020-02-24 12:52:07,Jackson,YES,NO
ELK_1068,,"","",1,Jackson,NER,WGFD,"",2020-02-24 12:52:07,Jackson,YES,NO
ELK_1069,,"","",1,Jackson,NER,WGFD,"",2020-02-24 12:52:07,Jackson,YES,NO
ELK_1070,,"","",1,Jackson,NER,WGFD,"",2020-02-24 12:52:07,Jackson,YES,NO
ELK_1071,,"","",1,Jackson,NER,WGFD,"",2020-02-24 12:52:07,Jackson,YES,NO
ELK_1072,,"","",1,Jackson,NER,WGFD,"",2020-02-24 12:52:07,Jackson,YES,NO
ELK_1073,,"","",1,Jackson,NER,WGFD,"",2020-02-24 12:52:07,Jackson,YES,NO
ELK_1074,,"","",1,Jackson,NER,WGFD,"",2020-02-24 12:52:07,Jackson,YES,NO
ELK_1075,,"","",1,Jackson,NER,WGFD,"",2020-02-24 12:52:07,Jackson,YES,NO
ELK_1076,,"","",1,Jackson,NER,WGFD,"",2020-02-24 12:52:07,Jackson,YES,NO
ELK_1077,,"","",1,Jackson,NER,WGFD,"",2020-02-24 12:52:07,Jackson,YES,NO
ELK_1078,,"","",1,Jackson,NER,WGFD,"",2020-02-24 12:52:07,Jackson,YES,NO
ELK_1079,,"","",1,Jackson,NER,WGFD,"",2020-02-24 12:52:07,Jackson,YES,NO
ELK_1080,,"","",1,Jackson,NER,WGFD,"",2020-02-24 12:52:07,Jackson,YES,NO
ELK_1081,,"","",1,Jackson,NER,WGFD,"",2020-02-24 12:52:07,Jackson,YES,NO
ELK_1001,,"","",1,Jackson,NER,WGFD,"",2020-02-24 12:52:07,Jackson,YES,NO
ELK_1082,,"","",1,Jackson,NER,WGFD,"",2020-02-24 12:52:07,Jackson,YES,NO
ELK_1083,,"","",1,Jackson,NER,WGFD,"",2020-02-24 12:52:07,Jackson,YES,NO
ELK_1084,,"","",1,Jackson,NER,WGFD,"",2020-02-24 12:52:07,Jackson,YES,NO
ELK_1085,,"","",1,Jackson,NER,WGFD,"",2020-02-24 12:52:07,Jackson,YES,NO
ELK_1100,,"","",1,Jackson,NER,WGFD,"",2020-02-24 12:52:07,Jackson,YES,NO
ELK_1101,,"","",1,Jackson,NER,WGFD,"",2020-02-24 12:52:07,Jackson,YES,NO
ELK_1102,,"","",1,Jackson,NER,WGFD,"",2020-02-24 12:52:07,Jackson,YES,NO
ELK_1103,,"","",1,Jackson,NER,WGFD,"",2020-02-24 12:52:07,Jackson,YES,NO
ELK_1104,,"","",1,Jackson,NER,WGFD,"",2020-02-24 12:52:07,Jackson,YES,NO
ELK_1105,,"","",1,Jackson,NER,WGFD,"",2020-02-24 12:52:07,Jackson,YES,NO
ELK_1106,,"","",1,Jackson,NER,WGFD,"",2020-02-24 12:52:07,Jackson,YES,NO
ELK_1107,,"","",1,Jackson,NER,WGFD,"",2020-02-24 12:52:07,Jackson,YES,NO
ELK_1108,,"","",1,Jackson,NER,WGFD,"",2020-02-24 12:52:07,Jackson,YES,NO
ELK_1109,,"","",1,Jackson,NER,WGFD,"",2020-02-24 12:52:07,Jackson,YES,NO
ELK_1110,,"","",1,Jackson,NER,WGFD,"",2020-02-24 12:52:07,Jackson,YES,NO
ELK_1111,,"","",1,Jackson,NER,WGFD,"",2020-02-24 12:52:07,Jackson,YES,NO
ELK_888,,"","",1,Jackson,NER,WGFD,"",2020-02-24 12:52:07,Jackson,YES,NO
ELK_887,,"","",1,Jackson,NER,WGFD,"",2020-02-24 12:52:07,Jackson,YES,NO
ELK_886,,"","",1,Jackson,NER,WGFD,"",2020-02-24 12:52:07,Jackson,YES,NO
ELK_885,,"","",1,Jackson,NER,WGFD,"",2020-02-24 12:52:07,Jackson,YES,NO
ELK_884,,"","",1,Jackson,NER,WGFD,"",2020-02-24 12:52:07,Jackson,YES,NO
ELK_883,,"","",1,Jackson,NER,WGFD,"",2020-02-24 12:52:07,Jackson,YES,NO
ELK_882,,"","",1,Jackson,NER,WGFD,"",2020-02-24 12:52:07,Jackson,YES,NO
ELK_881,,"","",1,Jackson,NER,WGFD,"",2020-02-24 12:52:07,Jackson,YES,NO
ELK_880,,"","",1,Jackson,NER,WGFD,"",2020-02-24 12:52:07,Jackson,YES,NO
ELK_879,,"","",1,Jackson,NER,WGFD,"",2020-02-24 12:52:07,Jackson,YES,NO
ELK_878,,"","",1,Jackson,NER,WGFD,"",2020-02-24 12:52:07,Jackson,YES,NO
ELK_877,,"","",1,Jackson,NER,WGFD,"",2020-02-24 12:52:07,Jackson,YES,NO
ELK_1086,,"","",1,Jackson,NER,WGFD,"",2020-02-24 12:52:07,Jackson,YES,NO
ELK_512,,"","",1,Jackson,Patrol Cabin,WGFD,"",2020-02-24 12:52:06,Jackson,YES,NO
ELK_513,,"","",1,Jackson,Patrol Cabin,WGFD,"",2020-02-24 12:52:06,Jackson,YES,NO
ELK_514,,"","",1,Jackson,Patrol Cabin,WGFD,"",2020-02-24 12:52:06,Jackson,YES,NO
ELK_515,,"","",1,Jackson,Patrol Cabin,WGFD,"",2020-02-24 12:52:06,Jackson,YES,NO
ELK_687,,"","",1,Jackson,Patrol Cabin,WGFD,"",2020-02-24 12:52:06,Jackson,YES,NO
ELK_741,,"","",1,Jackson,Patrol Cabin,WGFD,"",2020-02-24 12:52:06,Jackson,YES,NO
ELK_742,,"","",1,Jackson,Patrol Cabin,WGFD,"",2020-02-24 12:52:06,Jackson,YES,NO
ELK_743,,"","",1,Jackson,Patrol Cabin,WGFD,"",2020-02-24 12:52:06,Jackson,YES,NO
ELK_745,,"","",1,Jackson,Patrol Cabin,WGFD,"",2020-02-24 12:52:06,Jackson,YES,NO
ELK_747,,"","",1,Jackson,Patrol Cabin,WGFD,"",2020-02-24 12:52:06,Jackson,YES,NO
ELK_748,,"","",1,Jackson,Patrol Cabin,WGFD,"",2020-02-24 12:52:06,Jackson,YES,NO
ELK_749,,"","",1,Jackson,Patrol Cabin,WGFD,"",2020-02-24 12:52:06,Jackson,YES,NO
ELK_750,,"","",1,Jackson,Patrol Cabin,WGFD,"",2020-02-24 12:52:06,Jackson,YES,NO
ELK_751,,"","",1,Jackson,Patrol Cabin,WGFD,"",2020-02-24 12:52:06,Jackson,YES,NO
ELK_752,,"","",1,Jackson,Patrol Cabin,WGFD,"",2020-02-24 12:52:06,Jackson,YES,NO
ELK_815,,"","",1,Jackson,Patrol Cabin,WGFD,"",2020-02-24 12:52:06,Jackson,YES,NO
ELK_816,,"","",1,Jackson,Patrol Cabin,WGFD,"",2020-02-24 12:52:06,Jackson,YES,NO
ELK_817,,"","",1,Jackson,Patrol Cabin,WGFD,"",2020-02-24 12:52:06,Jackson,YES,NO
ELK_818,,"","",1,Jackson,Patrol Cabin,WGFD,"",2020-02-24 12:52:06,Jackson,YES,NO
ELK_819,,"","",1,Jackson,Patrol Cabin,WGFD,"",2020-02-24 12:52:06,Jackson,YES,NO
ELK_820,,"","",1,Jackson,Patrol Cabin,WGFD,"",2020-02-24 12:52:06,Jackson,YES,NO
ELK_822,,"","",1,Jackson,Patrol Cabin,WGFD,"",2020-02-24 12:52:06,Jackson,YES,NO
ELK_925,,"","",1,Jackson,Patrol Cabin,WGFD,"",2020-02-24 12:52:06,Jackson,YES,NO
ELK_928,,"","",1,Jackson,Patrol Cabin,WGFD,"",2020-02-24 12:52:06,Jackson,YES,NO
ELK_929,,"","",1,Jackson,Patrol Cabin,WGFD,"",2020-02-24 12:52:06,Jackson,YES,NO
ELK_930,,"","",1,Jackson,Patrol Cabin,WGFD,"",2020-02-24 12:52:06,Jackson,YES,NO
ELK_1112,,"","",1,Jackson,YNP,WGFD,"",2020-02-24 12:52:06,Jackson,YES,NO
ELK_1113,,"","",1,Jackson,YNP,WGFD,"",2020-02-24 12:52:06,Jackson,YES,NO
ELK_1114,,"","",1,Jackson,YNP,WGFD,"",2020-02-24 12:52:06,Jackson,YES,NO
ELK_1115,,"","",1,Jackson,YNP,WGFD,"",2020-02-24 12:52:06,Jackson,YES,NO
ELK_1117,,"","",1,Jackson,YNP,WGFD,"",2020-02-24 12:52:06,Jackson,YES,NO
ELK_1118,,"","",1,Jackson,YNP,WGFD,"",2020-02-24 12:52:06,Jackson,YES,NO
ELK_1119,,"","",1,Jackson,YNP,WGFD,"",2020-02-24 12:52:06,Jackson,YES,NO
ELK_1120,,"","",1,Jackson,YNP,WGFD,"",2020-02-24 12:52:06,Jackson,YES,NO
ELK_1121,,"","",1,Jackson,YNP,WGFD,"",2020-02-24 12:52:06,Jackson,YES,NO
ELK_1123,,"","",1,Jackson,YNP,WGFD,"",2020-02-24 12:52:06,Jackson,YES,NO
ELK_1125,,"","",1,Jackson,YNP,WGFD,"",2020-02-24 12:52:06,Jackson,YES,NO
ELK_1126,,"","",1,Jackson,YNP,WGFD,"",2020-02-24 12:52:06,Jackson,YES,NO
ELK_1127,,"","",1,Jackson,YNP,WGFD,"",2020-02-24 12:52:06,Jackson,YES,NO
ELK_1128,,"","",1,Jackson,YNP,WGFD,"",2020-02-24 12:52:06,Jackson,YES,NO
ELK_1129,,"","",1,Jackson,YNP,WGFD,"",2020-02-24 12:52:06,Jackson,YES,NO
ELK_1130,,"","",1,Jackson,YNP,WGFD,"",2020-02-24 12:52:06,Jackson,YES,NO
ISU_WGFD_Elk_711,,"","",1,Jackson,"","Rickbeil et al, 2019","",2019-11-12 11:14:12,Jackson,YES,NO
ISU_WGFD_Elk_721,,"","",1,Jackson,"","Rickbeil et al, 2019","",2019-11-12 11:14:12,Jackson,YES,NO
ISU_WGFD_Elk_722,,"","",1,Jackson,"","Rickbeil et al, 2019","",2019-11-12 11:14:12,Jackson,YES,NO
ISU_WGFD_Elk_723,,"","",1,Jackson,"","Rickbeil et al, 2019","",2019-11-12 11:14:12,Jackson,YES,NO
ISU_WGFD_Elk_900,,"","",1,Jackson,"","Rickbeil et al, 2019","",2019-11-12 11:14:12,Jackson,YES,NO
ISU_WGFD_Elk_901,,"","",1,Jackson,"","Rickbeil et al, 2019","",2019-11-12 11:14:12,Jackson,YES,NO
ISU_WGFD_Elk_902,,"","",1,Jackson,"","Rickbeil et al, 2019","",2019-11-12 11:14:12,Jackson,YES,NO
ISU_WGFD_Elk_903,,"","",1,Jackson,"","Rickbeil et al, 2019","",2019-11-12 11:14:12,Jackson,YES,NO
USFWS_WGFD_Elk_631,,"","",1,Jackson,"","Rickbeil et al, 2019","",2019-11-12 11:14:12,Jackson,YES,NO
USFWS_WGFD_Elk_632,,"","",1,Jackson,"","Rickbeil et al, 2019","",2019-11-12 11:14:12,Jackson,YES,NO
USFWS_WGFD_Elk_633,,"","",1,Jackson,"","Rickbeil et al, 2019","",2019-11-12 11:14:12,Jackson,YES,NO
USFWS_WGFD_Elk_634,,"","",1,Jackson,"","Rickbeil et al, 2019","",2019-11-12 11:14:12,Jackson,YES,NO
USFWS_WGFD_Elk_635,,"","",1,Jackson,"","Rickbeil et al, 2019","",2019-11-12 11:14:12,Jackson,YES,NO
USFWS_WGFD_Elk_636,,"","",1,Jackson,"","Rickbeil et al, 2019","",2019-11-12 11:14:12,Jackson,YES,NO
USFWS_WGFD_Elk_637,,"","",1,Jackson,"","Rickbeil et al, 2019","",2019-11-12 11:14:12,Jackson,YES,NO
USFWS_WGFD_Elk_638,,"","",1,Jackson,"","Rickbeil et al, 2019","",2019-11-12 11:14:12,Jackson,YES,NO
USFWS_WGFD_Elk_639,,"","",1,Jackson,"","Rickbeil et al, 2019","",2019-11-12 11:14:12,Jackson,YES,NO
USFWS_WGFD_Elk_640,,"","",1,Jackson,"","Rickbeil et al, 2019","",2019-11-12 11:14:12,Jackson,YES,NO
USFWS_WGFD_Elk_641,,"","",1,Jackson,"","Rickbeil et al, 2019","",2019-11-12 11:14:12,Jackson,YES,NO
USFWS_WGFD_Elk_642,,"","",1,Jackson,"","Rickbeil et al, 2019","",2019-11-12 11:14:12,Jackson,YES,NO
USFWS_WGFD_Elk_643,,"","",1,Jackson,"","Rickbeil et al, 2019","",2019-11-12 11:14:12,Jackson,YES,NO
USFWS_WGFD_Elk_644,,"","",1,Jackson,"","Rickbeil et al, 2019","",2019-11-12 11:14:12,Jackson,YES,NO
USFWS_WGFD_Elk_645,,"","",1,Jackson,"","Rickbeil et al, 2019","",2019-11-12 11:14:12,Jackson,YES,NO
USFWS_WGFD_Elk_646,,"","",1,Jackson,"","Rickbeil et al, 2019","",2019-11-12 11:14:12,Jackson,YES,NO
USFWS_WGFD_Elk_647,,"","",1,Jackson,"","Rickbeil et al, 2019","",2019-11-12 11:14:12,Jackson,YES,NO
USFWS_WGFD_Elk_648,,"","",1,Jackson,"","Rickbeil et al, 2019","",2019-11-12 11:14:12,Jackson,YES,NO
USFWS_WGFD_Elk_650,,"","",1,Jackson,"","Rickbeil et al, 2019","",2019-11-12 11:14:12,Jackson,YES,NO
USFWS_WGFD_Elk_651,,"","",1,Jackson,"","Rickbeil et al, 2019","",2019-11-12 11:14:12,Jackson,YES,NO
USFWS_WGFD_Elk_652,,"","",1,Jackson,"","Rickbeil et al, 2019","",2019-11-12 11:14:12,Jackson,YES,NO
USFWS_WGFD_Elk_653,,"","",1,Jackson,"","Rickbeil et al, 2019","",2019-11-12 11:14:12,Jackson,YES,NO
USFWS_WGFD_Elk_654,,"","",1,Jackson,"","Rickbeil et al, 2019","",2019-11-12 11:14:12,Jackson,YES,NO
USFWS_WGFD_Elk_655,,"","",1,Jackson,"","Rickbeil et al, 2019","",2019-11-12 11:14:12,Jackson,YES,NO
USFWS_WGFD_Elk_656,,"","",1,Jackson,"","Rickbeil et al, 2019","",2019-11-12 11:14:12,Jackson,YES,NO
USFWS_WGFD_Elk_657,,"","",1,Jackson,"","Rickbeil et al, 2019","",2019-11-12 11:14:12,Jackson,YES,NO
USFWS_WGFD_Elk_658,,"","",1,Jackson,"","Rickbeil et al, 2019","",2019-11-12 11:14:12,Jackson,YES,NO
USFWS_WGFD_Elk_659,,"","",1,Jackson,"","Rickbeil et al, 2019","",2019-11-12 11:14:12,Jackson,YES,NO
USFWS_WGFD_Elk_660,,"","",1,Jackson,"","Rickbeil et al, 2019","",2019-11-12 11:14:12,Jackson,YES,NO
USFWS_WGFD_Elk_661,,"","",1,Jackson,"","Rickbeil et al, 2019","",2019-11-12 11:14:12,Jackson,YES,NO
USFWS_WGFD_Elk_662,,"","",1,Jackson,"","Rickbeil et al, 2019","",2019-11-12 11:14:12,Jackson,YES,NO
USFWS_WGFD_Elk_663,,"","",1,Jackson,"","Rickbeil et al, 2019","",2019-11-12 11:14:12,Jackson,YES,NO
USFWS_WGFD_Elk_664,,"","",1,Jackson,"","Rickbeil et al, 2019","",2019-11-12 11:14:12,Jackson,YES,NO
USFWS_WGFD_Elk_665,,"","",1,Jackson,"","Rickbeil et al, 2019","",2019-11-12 11:14:12,Jackson,YES,NO
USFWS_WGFD_Elk_666,,"","",1,Jackson,"","Rickbeil et al, 2019","",2019-11-12 11:14:12,Jackson,YES,NO
USFWS_WGFD_Elk_667,,"","",1,Jackson,"","Rickbeil et al, 2019","",2019-11-12 11:14:12,Jackson,YES,NO
USFWS_WGFD_Elk_668,,"","",1,Jackson,"","Rickbeil et al, 2019","",2019-11-12 11:14:12,Jackson,YES,NO
USFWS_WGFD_Elk_669,,"","",1,Jackson,"","Rickbeil et al, 2019","",2019-11-12 11:14:12,Jackson,YES,NO
USFWS_WGFD_Elk_670,,"","",1,Jackson,"","Rickbeil et al, 2019","",2019-11-12 11:14:12,Jackson,YES,NO
USFWS_WGFD_Elk_671,,"","",1,Jackson,"","Rickbeil et al, 2019","",2019-11-12 11:14:12,Jackson,YES,NO
USFWS_WGFD_Elk_672,,"","",1,Jackson,"","Rickbeil et al, 2019","",2019-11-12 11:14:12,Jackson,YES,NO
USFWS_WGFD_Elk_673,,"","",1,Jackson,"","Rickbeil et al, 2019","",2019-11-12 11:14:12,Jackson,YES,NO
USFWS_WGFD_Elk_674,,"","",1,Jackson,"","Rickbeil et al, 2019","",2019-11-12 11:14:12,Jackson,YES,NO
USFWS_WGFD_Elk_675,,"","",1,Jackson,"","Rickbeil et al, 2019","",2019-11-12 11:14:12,Jackson,YES,NO
USFWS_WGFD_Elk_676,,"","",1,Jackson,"","Rickbeil et al, 2019","",2019-11-12 11:14:12,Jackson,YES,NO
USFWS_WGFD_Elk_677,,"","",1,Jackson,"","Rickbeil et al, 2019","",2019-11-12 11:14:12,Jackson,YES,NO
USFWS_WGFD_Elk_678,,"","",1,Jackson,"","Rickbeil et al, 2019","",2019-11-12 11:14:12,Jackson,YES,NO
USFWS_WGFD_Elk_679,,"","",1,Jackson,"","Rickbeil et al, 2019","",2019-11-12 11:14:12,Jackson,YES,NO
USFWS_WGFD_Elk_680,,"","",1,Jackson,"","Rickbeil et al, 2019","",2019-11-12 11:14:12,Jackson,YES,NO
USFWS_WGFD_Elk_681,,"","",1,Jackson,"","Rickbeil et al, 2019","",2019-11-12 11:14:12,Jackson,YES,NO
USFWS_WGFD_Elk_746,,"","",1,Jackson,"","Rickbeil et al, 2019","",2019-11-12 11:14:12,Jackson,YES,NO
USFWS_WGFD_Elk_801,,"","",1,Jackson,"","Rickbeil et al, 2019","",2019-11-12 11:14:12,Jackson,YES,NO
USFWS_WGFD_Elk_907,,"","",1,Jackson,"","Rickbeil et al, 2019","",2019-11-12 11:14:12,Jackson,YES,NO
USFWS_WGFD_Elk_908,,"","",1,Jackson,"","Rickbeil et al, 2019","",2019-11-12 11:14:12,Jackson,YES,NO
USFWS_WGFD_Elk_909,,"","",1,Jackson,"","Rickbeil et al, 2019","",2019-11-12 11:14:12,Jackson,YES,NO
USFWS_WGFD_Elk_911,,"","",1,Jackson,"","Rickbeil et al, 2019","",2019-11-12 11:14:12,Jackson,YES,NO
USFWS_WGFD_Elk_913,,"","",1,Jackson,"","Rickbeil et al, 2019","",2019-11-12 11:14:12,Jackson,YES,NO
USFWS_WGFD_Elk_914,,"","",1,Jackson,"","Rickbeil et al, 2019","",2019-11-12 11:14:12,Jackson,YES,NO
USFWS_WGFD_Elk_916,,"","",1,Jackson,"","Rickbeil et al, 2019","",2019-11-12 11:14:12,Jackson,YES,NO
USFWS_WGFD_Elk_917,,"","",1,Jackson,"","Rickbeil et al, 2019","",2019-11-12 11:14:12,Jackson,YES,NO
USFWS_WGFD_Elk_918,,"","",1,Jackson,"","Rickbeil et al, 2019","",2019-11-12 11:14:12,Jackson,YES,NO
37930,,"","",1,Jackson,"",WGFD (Ben Wise),"",2020-06-10 09:25:30,Jackson,YES,NO
40320,,"","",1,Jackson,"",WGFD (Ben Wise),"",2020-06-10 09:25:30,Jackson,YES,NO
40325,,"","",1,Jackson,"",WGFD (Ben Wise),"",2020-06-10 09:25:30,Jackson,YES,NO
40863,,"","",1,Jackson,"",WGFD (Ben Wise),"",2020-06-10 09:25:30,Jackson,YES,NO
40865,,"","",1,Jackson,"",WGFD (Ben Wise),"",2020-06-10 09:25:30,Jackson,YES,NO
40868,,"","",1,Jackson,"",WGFD (Ben Wise),"",2020-06-10 09:25:30,Jackson,YES,NO
